what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341298444
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297341300474
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297341300840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297341301753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341302288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341303780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341306908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341310822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341314104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341322394
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341323693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341355639
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1297341397104
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297341397197
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1297341416214
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297341419530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341441171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341441949
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297341446616
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341501979
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1297341504831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341518564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341573485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341578146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341580940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341582327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1297341582384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341584777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341586381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1297341586419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341591874
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341662180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341663107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341664561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341666791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341668424
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341673312
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297341690275
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297341743856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341762287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341770534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297341821009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341821665
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341823313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341878441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341879309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341880857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341881743
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341891908
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1297341896167
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297341909907
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297341910241
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1297341919254
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297341919340
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1297341935003
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297341940254
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341940439
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1297341942004
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297341946249
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341946428
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341947352
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341948598
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297341949082
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297341949543
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341949884
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297341950136
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297341950385
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1297341951647
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341954247
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297341957653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341958124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341959599
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297341961147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341964747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341969693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341970566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341971161
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297341977285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297341986757
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342011191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342011834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342075255
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1297342083220
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297342083281
closed,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1297342083307
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1297342091931
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342092333
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342092438
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1297342110153
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342125840
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342125841
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1297342125869
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1297342127307
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342127676
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342127768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342136661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342137546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342138480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342146266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342147408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342148085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342149694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342150531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342151491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342152496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342153109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342154108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342158275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342160904
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342161859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342165278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342166137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342168043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342169455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342172209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342173593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342179435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342181610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342185623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297342207654
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1297342213678
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297342230429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342242973
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1297342259357
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342259480
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1297342269159
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342269254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342273807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342276916
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342279331
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342299207
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342301163
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342301887
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342302763
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342305703
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342306474
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342311225
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342312057
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342312769
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1297342315437
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1297342317864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342318650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342350613
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342351143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342357504
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1297342362165
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342362187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342370632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342388398
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297342396563
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342402305
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342402835
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342402836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1297342402868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342424230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342460954
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1297342637218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342644184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342644317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342651499
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1297342651567
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342652647
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297342654784
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1297342656033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342659252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297342659331
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1297342660836
