what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324851447
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324859002
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324861642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324867058
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324869345
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324870992
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297324872993
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1297324878232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324881923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324882648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324885179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324885409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324886898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324895030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324896683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324911544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324924657
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324928510
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324933291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324936038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324948158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324950069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324955639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324972515
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297324986437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297324987021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297324988565
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297324990055
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297324991227
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297324991521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297325001798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297325005717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297325009588
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297325009989
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297325010842
