what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346026223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346030705
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297346035680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346037347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346038244
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297346039600
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297346055692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346074238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346074533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346177571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346183257
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297346185254
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1297346186885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346216720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297346216899
error,log,,,"Unhandled event loop exception",1297346216985
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1297346275171
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1297346275522
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1297346286216
