what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339673251
error,log,,,"Unhandled event loop exception",1297339673315
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339681746
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339682746
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339688336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339697012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339697122
error,log,,,"Unhandled event loop exception",1297339697205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339705501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339705624
error,log,,,"Unhandled event loop exception",1297339705694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339718576
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1297339720735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339725808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339725916
error,log,,,"Unhandled event loop exception",1297339725990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339730431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339730552
error,log,,,"Unhandled event loop exception",1297339730618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339733702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1297339743709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339744246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339756674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339764915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339765072
error,log,,,"Unhandled event loop exception",1297339765153
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339776092
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339776427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339782268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339782377
error,log,,,"Unhandled event loop exception",1297339782452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339785106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339785219
error,log,,,"Unhandled event loop exception",1297339785286
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339789031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339789147
error,log,,,"Unhandled event loop exception",1297339789240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339811681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339812386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339813408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339815896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1297339822243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339822881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339827940
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339832447
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339832784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339836774
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339862042
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1297339868085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339868466
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1297339868508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297339868718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339869704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339870143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339871030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339871906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339878703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339890895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297339896125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339896684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1297339899187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339899524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339900308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339901249
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339916702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339918268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339919422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339920104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339930350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339933140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339934213
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339938876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339942993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339943138
error,log,,,"Unhandled event loop exception",1297339943217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339945589
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297339948945
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297339951671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339966085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339966266
error,log,,,"Unhandled event loop exception",1297339966410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339970919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339971027
error,log,,,"Unhandled event loop exception",1297339971110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339972195
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297339983166
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297339984437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339989499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339991727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297339994309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340022110
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297340026021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297340033618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340034517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340035967
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340037687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340042469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340043220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340046217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340049917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340050477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340074622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340075416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340076421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340079503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340081084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340081823
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297340083280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297340096520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340114697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340115311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340125449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340130355
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1297340138697
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297340143631
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340216700
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340216700
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340216972
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340216972
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297340219790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297340220181
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340220934
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340221389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297340229311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1297340234209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297340235461
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340237644
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340237876
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297340247753
opened,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297340260230
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297340260260
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1297340269732
opened,editor,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1297340270123
activated,editor,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1297340270194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340273212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297340283208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297340286402
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297340288048
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297340293953
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1297340297089
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297340305228
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297340305366
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340309112
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1297340309351
