what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347490703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347491691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347494766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347494955
error,log,,,"Unhandled event loop exception",1297347495077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297347497020
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347502825
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297347504049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347506215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347506387
error,log,,,"Unhandled event loop exception",1297347506499
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297347508578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347509520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347510181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347512923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347513076
error,log,,,"Unhandled event loop exception",1297347513179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347517852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347518965
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297347521224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347539759
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347541971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347544094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347545969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347547740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347549789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347551195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347556246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347558578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347559685
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297347565631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347580197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347581479
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347582364
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347583227
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297347588895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347605897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347606783
activated,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1297347610324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347627182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347628070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347628843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297347719023
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347720283
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297347721263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347721875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347722415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347723243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347723650
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347725783
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347726325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1297347726407
