what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1297331247017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1297331247043
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297331249736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297331250668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297331256123
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297331258460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331264836
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331316817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331326358
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331327549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331327822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331328230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331329964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331331314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331335340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331336098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331339233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331340371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331343299
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331344467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331352270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331353406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331355629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331356537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331358762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331359872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331371859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331371994
error,log,,,"Unhandled event loop exception",1297331372069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331374191
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331376024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331380442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331381618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331383886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297331385422
