what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1297318353397
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1297318353398
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1297318353439
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1297318353457
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1297318353471
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1297318353497
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1297318353500
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1297318353502
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1297318353504
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1297318353509
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1297318353510
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1297318353513
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1297318353514
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1297318353522
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1297318353525
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1297318353529
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1297318353534
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1297318353541
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1297318353558
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1297318353565
started,bundle,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.adt",1297318353565
started,bundle,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms",1297318353573
started,bundle,org.eclipse.team.svn.core,0.7.9.I20100512-1900,"org.eclipse.team.svn.core",1297318353574
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui",1297318353578
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.svnkit16",1297318353583
os,sysinfo,,,"macosx",1297318353588
arch,sysinfo,,,"x86_64",1297318353588
ws,sysinfo,,,"cocoa",1297318353588
locale,sysinfo,,,"en_CA",1297318353588
processors,sysinfo,,,"2",1297318353588
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1297318353588
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1297318353588
java.specification.name,sysinfo,,,"Java Platform API Specification",1297318353588
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297318353588
java.specification.version,sysinfo,,,"1.6",1297318353588
java.vendor,sysinfo,,,"Apple Inc.",1297318353588
java.version,sysinfo,,,"1.6.0_22",1297318353588
java.vm.info,sysinfo,,,"mixed mode",1297318353588
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1297318353588
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1297318353588
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297318353588
java.vm.specification.version,sysinfo,,,"1.0",1297318353588
java.vm.vendor,sysinfo,,,"Apple Inc.",1297318353588
java.vm.version,sysinfo,,,"17.1-b03-307",1297318353588
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1297318355051
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1297318355079
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1297318355957
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1297318358073
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1297318395776
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1297318396038
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1297318396079
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1297318396165
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1297318396181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318396279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318398779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318399132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318405072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318405500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318449224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318457462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318457942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318463790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318465463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318468049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318882702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297318883036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319153439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319153685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319154994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319155695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319250985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319251478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319291292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297319292047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297322241006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297322241669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323649511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323653555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323655753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323656561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323960489
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1297323966594
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297323966702
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297323966926
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1297323967615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323970115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323992795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323994067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323995732
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297323997755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297323998598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324000101
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1297324001028
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1297324010407
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1297324013740
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1297324013747
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1297324015026
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1297324015051
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1297324015082
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1297324015102
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1297324015137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297324015415
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1297324016324
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1297324016334
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1297324024719
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297324181709
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1297324183836
