what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814029314
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814097895
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814113577
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814122651
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229814139869
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229814142905
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1229814143457
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1229814144003
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229814145014
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229814145642
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229814156002
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814234661
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814235478
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814370631
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814371247
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814373539
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814384870
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229814393594
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229814394111
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229814394531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229814463320
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814500265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814813142
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229814816774
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229814869213
