FROM 164.128.251.50.
 9 phx-ten1-1-dal-ten2-4.wvfiber.net(64.127.128.238) 144.000 144.000 140.000
 10 la-ten3-3-phx-ten2-1.wvfiber.net(64.127.128.145) 152.000 152.000 152.000
 11 veg-ten1-3-la-ten1-3.wvfiber.net(66.186.192.22) 176.000 168.000 160.000
 12 cust-lv-ten1-4.wvfiber.net(66.186.192.46) 156.000 156.000 156.000
 13 te4-1.las-esw09.switchnap.com(66.209.64.194) 156.000 184.000 192.000
 14 priority.demarc.switchnap.com(66.209.87.106) 388.000 [NR] 184.000
FROM to route-server.cerf.net(12.129.193.235)
 1 gi2-44.ar01.hx2.bb.gxn.net(212.241.174.5) 0.000 0.000 4.000
 2 gi2-1-6.cr01.hx2.bb.gxn.net(62.72.142.129) 0.000 0.000 0.000
 3 ldn-b2-link2.telia.net(213.248.100.93) 0.000 0.000 4.000
 4 ldn-bb2-link.telia.net(80.91.250.229) 0.000 0.000 0.000
 5 ash-bb1-link.telia.net(213.248.65.210) 76.000 76.000 124.000
 6 192.205.34.209 80.000 76.000 80.000
 7 cr1.wswdc.ip.att.net(12.122.135.14) 152.000 152.000 156.000
 8 cr2.phlpa.ip.att.net(12.122.4.53) 140.000 140.000 140.000
 9 cr2.cl2oh.ip.att.net(12.122.2.209) 152.000 156.000 156.000
 10 cr1.cl2oh.ip.att.net(12.122.2.125) 152.000 156.000 152.000
 11 cr1.cgcil.ip.att.net(12.122.2.205) 140.000 192.000 140.000
 12 cr2.dvmco.ip.att.net(12.122.31.85) 144.000 140.000 140.000
 13 cr1.slkut.ip.att.net(12.122.30.25) 140.000 140.000 136.000
 14 cr2.la2ca.ip.att.net(12.122.30.30) 148.000 148.000 172.000
 15 cr84.la2ca.ip.att.net(12.123.30.249) 140.000 140.000 140.000
 16 gar5.la2ca.ip.att.net(12.122.129.25) 172.000 176.000 196.000
 17 12.122.255.74 140.000 136.000 136.000
 18 mdf001c7613r0004-gig-12-1.lax1.attens.net(12.129.193.246) 140.000 mdf001c7613r0003-gig-10-1.lax1.attens.net(12.129.193.242) 140.000 mdf001c7613r0004-gig-12-1.lax1.attens.net(12.129.193.246) 136.000
 19 route-server.cerf.net(12.129.193.235) 152.000 [NR] 152.000
FROM 66.162.47.58.
FROM to 203.202.125.6
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 4.000
 2 peer-02-xe-0-0-0.palo.twtelecom.net(66.192.253.26) 24.000 24.000 28.000
 3 203.208.148.90 188.000 184.000 184.000
 4 [FW] [FW] [FW]
 5 203.202.125.6 184.000 188.000 [NR] 
FROM to 216.113.10.50
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 4.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 20.000 16.000 24.000
 3 if-6-0-0-1697.core2.DTX-Dallas.as6453.net(66.198.2.1) 12.000 if-5-0-0-31.core2.DTX-Dallas.as6453.net(66.198.2.37) 16.000 if-1-0-0-32.core2.DTX-Dallas.as6453.net(206.82.142.10) 16.000
 4 if-2-0-705.core1.DTX-Dallas.as6453.net(66.198.2.50) 16.000 16.000 16.000
 5 if-5-0-0-886.core3.AEQ-Ashburn.as6453.net(216.6.53.58) 48.000 48.000 44.000
 6 if-9-0-1681.mcore4.NYY-NewYork.as6453.net(209.58.60.133) 56.000 52.000 56.000
 7 if-1-0.mcore3.MTT-Montreal.as6453.net(216.6.114.17) 60.000 60.000 64.000
 8 216.113.125.85 56.000 56.000 60.000
 9 ia-piex-gw06-vl10.vtl.net(207.253.253.138) 56.000 60.000 68.000
 10 [FW] [FW] [FW]
FROM to route-views.ab.bb.telus.com(154.11.98.18)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 4.000 0.000 0.000
 2 peer-02-xe-0-0-0.palo.twtelecom.net(66.192.253.26) 24.000 36.000 24.000
 3 CLGRAB21GR01.bb.telus.com(154.11.10.217) 68.000 68.000 68.000
 4 route-views.ab.bb.telus.com(154.11.98.18) 64.000 [NR] 64.000
FROM to route-server.east.bb.allstream.net(216.191.14.250)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-02-ge-7-1-0.chcg.twtelecom.net(66.192.243.138) 28.000 24.000 28.000
 3 [FW] [FW] [FW]
 4 199.212.161.50 40.000 44.000 44.000
 5 199.212.161.66 44.000 44.000 44.000
 6 pos8-1.core2-mtl.bb.allstream.net(199.212.160.114) 44.000 40.000 40.000
 7 [FW] [FW] [FW]
FROM to 216.18.63.214
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-02-xe-0-0-0.palo.twtelecom.net(66.192.253.26) 24.000 24.000 28.000
 3 POS4-0.PEERA-STTLWA.IP.GROUPTELECOM.NET(66.59.190.153) 40.000 40.000 40.000
 4 POS5-0.WANB-VANCBC.IP.GROUPTELECOM.NET(66.59.190.97) 40.000 40.000 44.000
 5 POS3-0.WANB-TOROONXN.IP.GROUPTELECOM.NET(66.59.190.61) 68.000 68.000 68.000
 6 GE9-1.WANB-TOROON.IP.GROUPTELECOM.NET(66.59.191.34) 68.000 68.000 72.000
 7 [FW] [FW] [FW]
FROM to route-server.as6667.net(213.192.191.82)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 4.000 0.000 0.000
 2 66.192.243.234 48.000 48.000 48.000
 3 xe-7-1-0-xcr1.lsw.cw.net(195.2.10.110) 160.000 160.000 160.000
 4 xe-5-2-0-xcr1.amd.cw.net(195.2.25.94) 156.000 xe-11-0-0-xcr1.amd.cw.net(195.2.25.98) 132.000 132.000
 5 xe-4-3-0-xcr1.skt.cw.net(195.2.25.222) 164.000 164.000 164.000
 6 elisa-gw.skt.cw.net(166.63.221.194) 156.000 160.000 160.000
 7 ge1-2-0-0.bbr1.sto2.se.eunetip.net(213.192.191.189) 164.000 156.000 160.000
 8 as1-0.bbr1.hel2.fi.eunetip.net(213.192.191.133) 172.000 180.000 168.000
 9 route-server.as6667.net(213.192.191.82) 172.000 168.000 172.000
FROM to route-server.ip4.tinet.net(213.200.64.94)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 4.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 12.000 16.000 16.000
 3 xe-3-1-0.fra23.ip4.tinet.net(89.149.186.142) 144.000 xe-3-2-0.fra23.ip4.tinet.net(213.200.82.5) 148.000 148.000
 4 route-server.ip4.tinet.net(213.200.64.94) 148.000 144.000 148.000
FROM to f0-1.route-server.playnet.it(62.48.45.129)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 16.000 16.000 16.000
 3 if-5-0-0-31.core2.DTX-Dallas.as6453.net(66.198.2.37) 12.000 Vlan6.icore1.DTX-Dallas.as6453.net(209.58.47.13) 20.000 if-1-0-0-32.core2.DTX-Dallas.as6453.net(206.82.142.10) 16.000
 4 if-1-0-0-825.core1.DTX-Dallas.as6453.net(66.198.2.58) 16.000 Vlan1111.icore1.AEQ-Ashburn.as6453.net(206.82.139.5) 60.000 if-1-0-0-825.core1.DTX-Dallas.as6453.net(66.198.2.58) 16.000
 5 if-0-0-0-887.core4.AEQ-Ashburn.as6453.net(216.6.53.30) 48.000 48.000 48.000
 6 if-4-1-0-849.mcore3.LDN-London.as6453.net(216.6.42.58) 132.000 if-13-0-0-475.core2.NTO-NewYork.as6453.net(216.6.97.89) 56.000 if-4-1-0-849.mcore3.LDN-London.as6453.net(216.6.42.58) 132.000
 7 if-5-0-0.mcore3.L78-London.as6453.net(195.219.195.10) 128.000 128.000 if-4-0-0-993.mcore3.L78-London.as6453.net(216.6.97.102) 132.000
 8 if-2-0-0.core3.MLT-Milan.as6453.net(195.219.158.57) 156.000 152.000 152.000
 9 195.219.159.26 152.000 156.000 156.000
 10 vl27.core2.net.playnet.it(62.48.45.250) 168.000 168.000 168.000
 11 f0-1.route-server.playnet.it(62.48.45.129) 168.000 [NR] 168.000
FROM to rs.ipv4ilink.net(86.55.0.50)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 16.000 16.000 12.000
 3 10gigabitethernet5-2.core1.ash1.he.net(72.52.92.62) 48.000 48.000 48.000
 4 10gigabitethernet1-2.core1.nyc4.he.net(72.52.92.85) 52.000 52.000 64.000
 5 10gigabitethernet1-2.core1.lon1.he.net(72.52.92.78) 120.000 120.000 10gigabitethernet3-3.core1.lon1.he.net(72.52.92.242) 120.000
 6 10gigabitethernet1-1.core1.par1.he.net(72.52.92.34) 128.000 124.000 128.000
 7 10gigabitethernet1-2.core1.fra1.he.net(72.52.92.90) 140.000 144.000 136.000
 8 wFrnk-ten82-decix.de.ipv4ilink.net(80.81.192.107) 144.000 144.000 144.000
 9 wNx-ten81-v9-wFrnk.b.ipv4ilink.net(193.19.195.29) 176.000 184.000 176.000
 10 iNx-ten149-v700-wNx.b.ipv4ilink.net(193.19.194.134) 176.000 176.000 176.000
 11 bbNx-ten16-v20-iNx.b.ipv4ilink.net(193.19.194.210) 172.000 188.000 172.000
 12 bbUnr-ten81-v19-bbNx.b.ipv4ilink.net(193.19.194.85) 176.000 172.000 188.000
 13 aUnr-po12-v27-bbUnr.b.ipv4ilink.net(193.19.194.62) 172.000 264.000 248.000
 14 rs.ipv4ilink.net(86.55.0.50) 232.000 232.000 232.000
FROM to tpr-route-server.saix.net(196.25.9.46)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 204.000 232.000 204.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 204.000 200.000 216.000
 3 chi-bb1-link.telia.net(213.248.80.148) 208.000 chi-bb1-link.telia.net(80.91.248.208) 32.000 36.000
 4 nyk-bb1-link.telia.net(80.91.248.193) 52.000 nyk-bb2-link.telia.net(80.91.248.197) 100.000 nyk-bb2-link.telia.net(80.91.246.19) 56.000
 5 nyk-b5-link.telia.net(80.91.249.16) 56.000 nyk-b5-link.telia.net(80.91.250.146) 60.000 nyk-b5-link.telia.net(80.91.249.16) 56.000
 6 telkom-ic-127602-nyk-b5.c.telia.net(213.248.82.238) 60.000 60.000 68.000
 7 tpr-ip-esr-1-ge-6-0-0.telkom-ipnet.co.za(196.43.10.86) 312.000 304.000 312.000
 8 tpr-route-server.saix.net(196.25.9.46) 312.000 [NR] 312.000
FROM to routeserver.ip-plus.net(164.128.251.50)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 4.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 16.000 16.000 12.000
 3 i79zhh-005-pos2-0.bb.ip-plus.net(138.187.159.21) 140.000 140.000 140.000
 4 i64beb-000-gig0-3.bb.ip-plus.net(138.187.130.161) 140.000 144.000 140.000
 5 i64beb-iv6-pos4-0.bb.ip-plus.net(138.187.157.34) 144.000 144.000 140.000
 6 routeserver.ip-plus.net(164.128.251.50) 144.000 [NR] 140.000
FROM to lo1.route-server.as5413.net(212.241.174.1)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 16.000 16.000 12.000
 3 atl-bb1-link.telia.net(80.91.248.214) 64.000 48.000 48.000
 4 atl-bb1-link.telia.net(80.91.251.28) 64.000 ash-bb1-link.telia.net(80.91.248.138) 48.000 48.000
 5 ldn-bb2-pos6-0-0.telia.net(213.248.65.209) 124.000 ash-bb1-link.telia.net(80.91.247.172) 60.000 ldn-bb2-pos6-0-0.telia.net(213.248.65.209) 124.000
 6 ldn-bb1-link.telia.net(80.91.251.206) 140.000 ldn-bb2-pos6-0-0.telia.net(213.248.65.209) 140.000 ldn-b2-link.telia.net(80.91.250.230) 124.000
 7 pipex-104657-ldn-b2.c.telia.net(213.248.100.94) 124.000 124.000 124.000
 8 pipex-104657-ldn-b2.c.telia.net(213.248.100.94) 140.000 gi2-48-5.ar01.hx2.bb.gxn.net(62.72.142.14) 120.000 124.000
 9 gi2-48-5.ar01.hx2.bb.gxn.net(62.72.142.14) 140.000 [NR] [NR] 
 10 [FW] [FW] [FW]
FROM to route-server.ord1.nlayer.net(69.31.111.255)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 16.000 16.000 20.000
 3 xe-2-2-0.cr2.ord1.us.nlayer.net(69.22.142.2) 28.000 104.000 32.000
 4 po2-30g.ar1.ord1.us.nlayer.net(69.31.111.138) 32.000 56.000 32.000
 5 route-server.ord1.nlayer.net(69.31.111.255) 32.000 32.000 32.000
FROM to route-server.host.net(64.135.5.58)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 0.000 0.000 0.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 24.000 12.000 16.000
 3 nsh-ten1-4-dal-ten2-1.wvfiber.net(64.127.130.49) 52.000 36.000 36.000
 4 atl-ten3-2-nsh-ten4-1.wvfiber.net(64.127.130.57) 48.000 48.000 48.000
 5 boc-ten1-4-atl-ten2-6.wvfiber.net(66.216.1.254) 64.000 72.000 80.000
 6 host-wvfiber.wvfiber.net(66.216.1.94) 168.000 136.000 208.000
 7 route-server.host.net(64.135.5.58) 64.000 [NR] 204.000
FROM to priority.demarc.switchnap.com(66.209.87.106)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 216.000 0.000 224.000
 2 hagg-02-xe-0-0-0-0.lsvk.twtelecom.net(66.192.250.114) 220.000 212.000 40.000
 3 te4-1.las-esw10.switchnap.com(66.209.64.154) 40.000 36.000 40.000
 4 te4-2.esw-10.las.switchnap.com(66.209.64.181) 36.000 40.000 36.000
 5 priority.demarc.switchnap.com(66.209.87.106) 40.000 [NR] 36.000
FROM to 235.232/29.193.129.12.in-addr.arpa(12.129.193.235)
 1 ge-0-3-0-514.dnvr.twtelecom.net(66.162.47.57) 4.000 0.000 0.000
 2 peer-01-so-1-0-0-0.dlfw.twtelecom.net(66.192.246.53) 16.000 12.000 16.000
 3 cr2.dlstx.ip.att.net(12.122.138.22) 44.000 44.000 40.000
 4 cr2.la2ca.ip.att.net(12.122.28.178) 44.000 44.000 40.000
 5 cr84.la2ca.ip.att.net(12.123.30.249) 44.000 40.000 44.000
 6 gar5.la2ca.ip.att.net(12.122.129.25) 40.000 40.000 44.000
 7 12.122.255.74 40.000 44.000 40.000
 8 242.240/30.193.129.12.in-addr.arpa(12.129.193.242) 44.000 40.000 40.000
 9 235.232/29.193.129.12.in-addr.arpa(12.129.193.235) 44.000 [NR] 40.000
FROM 64.135.5.58.
FROM to 203.202.125.6
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 4.000
 3 atl-ten2-6-boc-ten1-4.wvfiber.net(66.216.1.253) 12.000 16.000 16.000
 4 nsh-ten4-1-atl-ten3-2.wvfiber.net(64.127.130.58) 24.000 24.000 24.000
 5 dal-ten2-1-nsh-ten1-4.wvfiber.net(64.127.130.50) 36.000 36.000 36.000
 6 phx-ten1-1-dal-ten2-4.wvfiber.net(64.127.128.238) 64.000 60.000 60.000
 7 la-ten3-3-phx-ten2-1.wvfiber.net(64.127.128.145) 92.000 80.000 80.000
 8 singtel.com.any2ix.coresite.com(206.223.143.63) 68.000 72.000 80.000
 9 203.208.148.18 220.000 220.000 220.000
 10 [FW] [FW] [FW]
 11 203.202.125.6 220.000 [NR] 220.000
FROM to 216.113.10.50
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 4.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 32.000 28.000 28.000
 5 ny111-ten2-3-ash-ten7-6.wvfiber.net(66.216.1.49) 36.000 36.000 32.000
 6 paix-ny.ia-unyc-bb05.vtl.net(198.32.118.79) 32.000 32.000 56.000
 7 216.113.122.105 44.000 44.000 40.000
 8 ia-piex-gw06-vl10.vtl.net(207.253.253.138) 44.000 44.000 40.000
 9 [FW] [FW] [FW]
FROM to route-views.ab.bb.telus.com(154.11.98.18)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 32.000 28.000 28.000
 5 telus-wvfiber.wvfiber.net(66.216.1.2) 32.000 28.000 32.000
 6 CLGRAB21GR01.bb.telus.com(154.11.10.217) 84.000 84.000 84.000
 7 route-views.ab.bb.telus.com(154.11.98.18) 84.000 [NR] 84.000
FROM to route-server.east.bb.allstream.net(216.191.14.250)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 4.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 28.000 28.000 28.000
 5 ge7-2.gwy1-nyc.allstream.net(206.223.115.3) 28.000 32.000 28.000
 6 199.212.160.121 36.000 36.000 40.000
 7 [FW] [FW] [FW]
 8 pos9-0-1.core2-ott.bb.allstream.net(199.212.160.106) 52.000 48.000 52.000
 9 [FW] [FW] [FW]
FROM to 216.18.63.214
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 4.000 0.000 4.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 28.000 28.000 32.000
 5 206.223.115.113 28.000 32.000 28.000
 6 POS13-0.PEERA-NYCMNY.IP.GROUPTELECOM.NET(66.59.191.221) 36.000 32.000 36.000
 7 POS9-0.WANB-MTRLPQ.IP.GROUPTELECOM.NET(66.59.191.209) 40.000 44.000 40.000
 8 POS4-0.WANB-TOROONXN.IP.GROUPTELECOM.NET(66.59.191.230) 52.000 52.000 48.000
 9 GE9-1.WANB-TOROON.IP.GROUPTELECOM.NET(66.59.191.34) 52.000 52.000 48.000
 10 [FW] [FW] [FW]
FROM to route-server.as6667.net(213.192.191.82)
 1 route-server-gw.host.net(64.135.5.57) 4.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 4.000 0.000 4.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 28.000 28.000 32.000
 5 nyc-ten1-1-ash-ten3-3.wvfiber.net(66.216.1.162) 32.000 36.000 36.000
 6 nyiix.eunetip.net(198.32.160.41) 36.000 36.000 32.000
 7 so2-0-0-0.bbr1.ldn1.uk.eunetip.net(213.192.191.173) 104.000 104.000 104.000
 8 so1-0-0-0.bbr1.ffm1.de.eunetip.net(213.192.191.142) 120.000 120.000 120.000
 9 as1-0.bbr1.sto2.se.eunetip.net(213.192.191.198) 140.000 140.000 140.000
 10 as1-0.bbr1.hel2.fi.eunetip.net(213.192.191.133) 148.000 148.000 148.000
 11 route-server.as6667.net(213.192.191.82) 148.000 148.000 148.000
FROM to route-server.ip4.tinet.net(213.200.64.94)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 4.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 4.000 0.000 4.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 40.000 40.000 40.000
 5 xe-0-1-0-29.was12.ip4.tinet.net(213.200.66.185) 68.000 28.000 28.000
 6 xe-3-2-0.fra23.ip4.tinet.net(213.200.82.5) 128.000 128.000 xe-3-1-0.fra23.ip4.tinet.net(89.149.186.142) 128.000
 7 route-server.ip4.tinet.net(213.200.64.94) 288.000 204.000 200.000
FROM to f0-1.route-server.playnet.it(62.48.45.129)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 4.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 32.000 28.000 28.000
 5 xe-0-1-0-29.was12.ip4.tinet.net(213.200.66.185) 28.000 32.000 28.000
 6 so-2-1-0.mil19.ip4.tinet.net(213.200.81.98) 140.000 140.000 140.000
 7 brain-tech-gw.ip4.tinet.net(213.200.68.154) 136.000 140.000 140.000
 8 vl27.core2.net.playnet.it(62.48.45.250) 152.000 156.000 156.000
 9 f0-1.route-server.playnet.it(62.48.45.129) 272.000 [NR] 152.000
FROM to rs.ipv4ilink.net(86.55.0.50)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 4.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 32.000 28.000 28.000
 5 nyc-ten1-1-ash-ten3-3.wvfiber.net(66.216.1.162) 36.000 36.000 36.000
 6 lon-vl14-ny60-vl14.wvfiber.net(66.216.48.214) 184.000 124.000 116.000
 7 wFrnk-ten82-decix.de.ipv4ilink.net(80.81.192.107) 128.000 124.000 128.000
 8 wNx-ten84-v17-wFrnk.b.ipv4ilink.net(193.19.195.33) 156.000 156.000 156.000
 9 iNx-ten149-v700-wNx.b.ipv4ilink.net(193.19.194.134) 156.000 156.000 156.000
 10 bbNx-ten16-v20-iNx.b.ipv4ilink.net(193.19.194.210) 156.000 156.000 156.000
 11 bbUnr-ten81-v19-bbNx.b.ipv4ilink.net(193.19.194.85) 164.000 160.000 160.000
 12 aUnr-po12-v27-bbUnr.b.ipv4ilink.net(193.19.194.62) 160.000 160.000 164.000
 13 rs.ipv4ilink.net(86.55.0.50) 160.000 160.000 156.000
FROM to tpr-route-server.saix.net(196.25.9.46)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 12.000 20.000 20.000
 4 ge3-1.cr02.mia02.pccwbtn.net(198.32.124.130) 4.000 0.000 4.000
 5 telkomsa.pos2-0.cr02.ash01.pccwbtn.net(63.218.94.18) 28.000 32.000 32.000
 6 tpr-ip-esr-1-ge-6-0-0.telkom-ipnet.co.za(196.43.10.86) 284.000 288.000 284.000
 7 tpr-route-server.saix.net(196.25.9.46) 284.000 [NR] 348.000
FROM to routeserver.ip-plus.net(164.128.251.50)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 4.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 28.000 28.000 28.000
 5 equinix-ashburn.ip-plus.net(206.223.115.147) 28.000 28.000 28.000
 6 i68geb-005-pos6-0-0.bb.ip-plus.net(138.187.159.45) 124.000 120.000 120.000
 7 i64beb-010-gig0-3.bb.ip-plus.net(138.187.130.181) 124.000 124.000 124.000
 8 i64beb-iv6-fas1-0.bb.ip-plus.net(138.187.157.6) 124.000 124.000 124.000
 9 routeserver.ip-plus.net(164.128.251.50) 124.000 [NR] 124.000
FROM to lo1.route-server.as5413.net(212.241.174.1)
 1 route-server-gw.host.net(64.135.5.57) 4.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 4.000 0.000 4.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 28.000 28.000 32.000
 5 nyc-ten1-1-ash-ten3-3.wvfiber.net(66.216.1.162) 32.000 32.000 36.000
 6 lon-vl14-ny60-vl14.wvfiber.net(66.216.48.214) 112.000 124.000 124.000
 7 te1-3.cr05.tn5.bb.gxn.net(195.66.224.29) 112.000 112.000 108.000
 8 gi1-1-6.ar01.hx2.bb.gxn.net(62.72.142.142) 108.000 108.000 112.000
 9 [FW] [FW] [FW]
FROM to route-server.ord1.nlayer.net(69.31.111.255)
 1 route-server-gw.host.net(64.135.5.57) 4.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 16.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 28.000 32.000 28.000
 5 eqix.xe-3-3-0.cr2.iad1.us.nlayer.net(206.223.115.61) 28.000 28.000 32.000
 6 xe-2-2-0.cr1.ord1.us.nlayer.net(69.22.142.27) 40.000 44.000 40.000
 7 po1-30g.ar1.ord1.us.nlayer.net(69.31.111.134) 44.000 40.000 44.000
 8 route-server.ord1.nlayer.net(69.31.111.255) 40.000 44.000 40.000
FROM to route-server.twtelecom.net(66.162.47.58)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 0.000 0.000 0.000
 3 mia-ten3-1-boc-ten1-5.wvfiber.net(66.216.1.245) 0.000 4.000 0.000
 4 ash-ten7-5-mia-ten3-2.wvfiber.net(66.216.1.122) 32.000 28.000 28.000
 5 eqix.asbn.twtelecom.net(206.223.115.36) 32.000 32.000 28.000
 6 hagg-03-ge-1-0-0.dnvr.twtelecom.net(66.192.245.116) 64.000 64.000 64.000
 7 route-server.twtelecom.net(66.162.47.58) 144.000 [NR] 80.000
FROM to priority.demarc.switchnap.com(66.209.87.106)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
 2 wvfiber-host.wvfiber.net(66.216.1.93) 4.000 0.000 0.000
 3 atl-ten2-6-boc-ten1-4.wvfiber.net(66.216.1.253) 16.000 16.000 16.000
 4 nsh-ten4-1-atl-ten3-2.wvfiber.net(64.127.130.58) 20.000 24.000 24.000
 5 dal-ten2-1-nsh-ten1-4.wvfiber.net(64.127.130.50) 36.000 36.000 36.000
 6 phx-ten1-1-dal-ten2-4.wvfiber.net(64.127.128.238) 64.000 60.000 60.000
 7 la-ten3-3-phx-ten2-1.wvfiber.net(64.127.128.145) 84.000 84.000 80.000
 8 veg-ten1-3-la-ten1-3.wvfiber.net(66.186.192.22) 84.000 80.000 80.000
 9 cust-lv-ten1-4.wvfiber.net(66.186.192.46) 76.000 76.000 76.000
 10 te4-1.las-esw09.switchnap.com(66.209.64.194) 76.000 76.000 76.000
 11 priority.demarc.switchnap.com(66.209.87.106) 76.000 [NR] 76.000
FROM to route-server.cerf.net(12.129.193.235)
 1 route-server-gw.host.net(64.135.5.57) 0.000 0.000 0.000
