154.11.98.18.
,203.202.125.6
,1,aUnr-fe546-v3546-route-server.b.ipv4ilink.net(86.55.0.49),4.000,4.000,4.000
,2,bbUnr-po12-v27-aUnr.b.ipv4ilink.net(193.19.194.61),4.000,4.000,4.000
,3,bbNx-ten17-v41-bbUnr.b.ipv4ilink.net(193.19.195.10),8.000,4.000,4.000
,4,iNx-ten150-v20-bbNx.b.ipv4ilink.net(193.19.194.209),4.000,4.000,4.000
,5,wNx-ten82-v700-iNx.b.ipv4ilink.net(193.19.194.133),0.000,0.000,4.000
,6,wFrnk-ten84-v17-wNx.de.ipv4ilink.net(193.19.195.34),60.000,208.000,228.000
,7,te1-3.cr01.ixf.bb.gxn.net(80.81.192.11),44.000,44.000,44.000
,8,gi1-1-6.ar01.hx2.bb.gxn.net(62.72.142.142),52.000,52.000,48.000
,9,[FW],[FW],[FW]
,route-server.ord1.nlayer.net(69.31.111.255)
,1,aUnr-fe546-v3546-route-server.b.ipv4ilink.net(86.55.0.49),4.000,4.000,4.000
,2,bbUnr-po12-v27-aUnr.b.ipv4ilink.net(193.19.194.61),4.000,4.000,4.000
,3,bbNx-ten15-v19-bbUnr.b.ipv4ilink.net(193.19.194.86),4.000,4.000,4.000
,4,iNx-ten150-v20-bbNx.b.ipv4ilink.net(193.19.194.209),4.000,4.000,4.000
,5,wNx-ten82-v700-iNx.b.ipv4ilink.net(193.19.194.133),4.000,4.000,4.000
,6,wFrnk-ten81-v9-wNx.de.ipv4ilink.net(193.19.195.30),120.000,132.000,220.000
,7,ge-3-1-2-0.fra60.ip4.tinet.net(77.67.72.45),36.000,36.000,36.000
,8,xe-3-3-0.fra23.ip4.tinet.net(89.149.184.70),32.000,36.000,xe-2-3-0.fra23.ip4.tinet.net(89.149.184.66),32.000
,9,so0-0-0-622M.ar2.FRA3.gblx.net(213.200.65.150),36.000,36.000,36.000
,10,as3549.xe-6-1-0.cr1.ord1.us.nlayer.net(69.31.111.205),144.000,140.000,140.000
,11,po1-30g.ar1.ord1.us.nlayer.net(69.31.111.134),144.000,140.000,160.000
,12,route-server.ord1.nlayer.net(69.31.111.255),144.000,144.000,140.000
,route-server.twtelecom.net(66.162.47.58)
,1,aUnr-fe546-v3546-route-server.b.ipv4ilink.net(86.55.0.49),4.000,4.000,4.000
,2,bbUnr-po12-v27-aUnr.b.ipv4ilink.net(193.19.194.61),0.000,4.000,0.000
,3,bbNx-ten15-v19-bbUnr.b.ipv4ilink.net(193.19.194.86),4.000,4.000,4.000
,4,iNx-ten150-v20-bbNx.b.ipv4ilink.net(193.19.194.209),4.000,4.000,4.000
,5,wNx-ten82-v700-iNx.b.ipv4ilink.net(193.19.194.133),144.000,4.000,4.000
,6,wFrnk-ten81-v9-wNx.de.ipv4ilink.net(193.19.195.30),208.000,224.000,220.000
,7,xe-5-0-0-2000.edge6.Frankfurt1.Level3.net(195.16.161.1),32.000,32.000,36.000
,8,ae-1-69.edge3.Frankfurt1.Level3.net(4.68.23.11),36.000,ae-2-79.edge3.Frankfurt1.Level3.net(4.68.23.75),32.000,32.000
,9,sprint-level3-ge.Frankfurt1.Level3.net(4.68.111.142),36.000,36.000,32.000
,10,sl-bb21-fra-15-0-0.sprintlink.net(217.147.96.34),32.000,32.000,36.000
,11,sl-bb20-par-14-0-0.sprintlink.net(213.206.129.65),52.000,52.000,48.000
,12,sl-crs1-dc-0-8-2-0.sprintlink.net(144.232.19.146),136.000,132.000,136.000
,13,sl-crs2-fw-0-11-3-0.sprintlink.net(144.232.19.200),180.000,180.000,184.000
,14,sl-gw41-fw-1-0-0.sprintlink.net(144.232.0.26),172.000,sl-gw41-fw-0-0-0.sprintlink.net(144.232.0.24),168.000,sl-gw41-fw-1-0-0.sprintlink.net(144.232.0.26),172.000
,15,sl-timewarner-13-0.sprintlink.net(160.81.236.226),164.000,420.000,160.000
,16,hagg-03-ge-1-0-0.dnvr.twtelecom.net(66.192.245.116),176.000,176.000,180.000
,17,route-server.twtelecom.net(66.162.47.58),176.000,[NR],176.000
,route-server.host.net(64.135.5.58)
,1,aUnr-fe546-v3546-route-server.b.ipv4ilink.net(86.55.0.49),4.000,0.000,0.000
,2,bbUnr-po12-v27-aUnr.b.ipv4ilink.net(193.19.194.61),4.000,4.000,0.000
,3,bbNx-ten15-v19-bbUnr.b.ipv4ilink.net(193.19.194.86),4.000,0.000,0.000
,4,iNx-ten150-v20-bbNx.b.ipv4ilink.net(193.19.194.209),4.000,0.000,0.000
,5,wNx-ten82-v700-iNx.b.ipv4ilink.net(193.19.194.133),4.000,4.000,4.000
,6,wFrnk-ten81-v9-wNx.de.ipv4ilink.net(193.19.195.30),240.000,208.000,208.000
,7,dec-ix-c01.wvfiber.net(80.81.192.220),48.000,52.000,48.000
,8,ny60-vl14-lon-vl14.wvfiber.net(66.216.48.213),124.000,140.000,136.000
,9,ash-ten3-3-nyc-ten1-1.wvfiber.net(66.216.1.161),132.000,132.000,128.000
,10,mia-ten3-2-ash-ten7-5.wvfiber.net(66.216.1.121),160.000,160.000,160.000
,11,host-wvfiber-miami.wvfiber.net(66.216.1.126),160.000,160.000,160.000
,12,te2-2.cr01.swd.mia.host.net(64.135.0.42),160.000,160.000,156.000
,13,te3-1.cr01.903.bct.host.net(64.135.0.5),164.000,164.000,160.000
,14,route-server.host.net(64.135.5.58),160.000,[NR],160.000
,priority.demarc.switchnap.com(66.209.87.106)
,1,aUnr-fe546-v3546-route-server.b.ipv4ilink.net(86.55.0.49),8.000,4.000,4.000
,2,bbUnr-po12-v27-aUnr.b.ipv4ilink.net(193.19.194.61),4.000,4.000,20.000
,3,bbNx-ten17-v41-bbUnr.b.ipv4ilink.net(193.19.195.10),48.000,40.000,4.000
,4,iNx-ten150-v20-bbNx.b.ipv4ilink.net(193.19.194.209),4.000,4.000,0.000
,5,wNx-ten82-v700-iNx.b.ipv4ilink.net(193.19.194.133),4.000,0.000,4.000
,6,wFrnk-ten84-v17-wNx.de.ipv4ilink.net(193.19.195.34),64.000,232.000,212.000
,7,dec-ix-c01.wvfiber.net(80.81.192.220),60.000,52.000,48.000
,8,ny60-vl14-lon-vl14.wvfiber.net(66.216.48.213),124.000,124.000,128.000
,9,ash-ten3-3-nyc-ten1-1.wvfiber.net(66.216.1.161),128.000,132.000,132.000
,10,atl-ten5-4-ash-ten6-3.wvfiber.net(66.216.1.142),144.000,144.000,144.000
,11,nsh-ten4-1-atl-ten3-2.wvfiber.net(64.127.130.58),152.000,152.000,156.000
,12,dal-ten2-1-nsh-ten1-4.wvfiber.net(64.127.130.50),164.000,168.000,164.000
,13,phx-ten1-1-dal-ten2-4.wvfiber.net(64.127.128.238),192.000,192.000,192.000
,14,la-ten3-3-phx-ten2-1.wvfiber.net(64.127.128.145),200.000,200.000,200.000
,15,veg-ten1-3-la-ten1-3.wvfiber.net(66.186.192.22),204.000,204.000,204.000
,16,cust-lv-ten1-4.wvfiber.net(66.186.192.46),208.000,204.000,204.000
,17,te4-1.las-esw09.switchnap.com(66.209.64.194),208.000,204.000,204.000
,18,priority.demarc.switchnap.com(66.209.87.106),204.000,[NR],200.000
,route-server.cerf.net(12.129.193.235)
,1,aUnr-fe546-v3546-route-server.b.ipv4ilink.net(86.55.0.49),4.000,4.000,4.000
,2,bbUnr-po12-v27-aUnr.b.ipv4ilink.net(193.19.194.61),0.000,4.000,4.000
,3,bbNx-ten15-v19-bbUnr.b.ipv4ilink.net(193.19.194.86),8.000,0.000,4.000
,4,iNx-ten150-v20-bbNx.b.ipv4ilink.net(193.19.194.209),0.000,4.000,4.000
,5,wNx-ten82-v700-iNx.b.ipv4ilink.net(193.19.194.133),4.000,4.000,4.000
,6,wFrnk-ten81-v9-wNx.de.ipv4ilink.net(193.19.195.30),104.000,220.000,208.000
,7,ge-3-1-1-0.fra60.ip4.tinet.net(77.67.72.41),36.000,36.000,32.000
,8,xe-1-0-0.was12.ip4.tinet.net(89.149.185.5),168.000,xe-5-0-0.was12.ip4.tinet.net(89.149.185.17),136.000,132.000
,9,192.205.36.137,124.000,120.000,124.000
,10,cr1.wswdc.ip.att.net(12.122.82.222),196.000,196.000,192.000
,11,cr2.phlpa.ip.att.net(12.122.4.53),188.000,188.000,192.000
,12,cr2.cl2oh.ip.att.net(12.122.2.209),188.000,192.000,188.000
,13,cr1.cl2oh.ip.att.net(12.122.2.125),192.000,196.000,188.000
,14,cr1.cgcil.ip.att.net(12.122.2.205),184.000,188.000,192.000
,15,cr2.dvmco.ip.att.net(12.122.31.85),276.000,228.000,6544.000
,16,cr1.slkut.ip.att.net(12.122.30.25),192.000,196.000,200.000
,17,cr2.la2ca.ip.att.net(12.122.30.30),196.000,192.000,188.000
,18,cr84.la2ca.ip.att.net(12.123.30.249),188.000,192.000,192.000
,19,gar5.la2ca.ip.att.net(12.122.129.25),188.000,188.000,188.000
,20,12.122.255.74,188.000,188.000,188.000
,21,mdf001c7613r0004-gig-12-1.lax1.attens.net(12.129.193.246),188.000,192.000,mdf001c7613r0003-gig-10-1.lax1.attens.net(12.129.193.242),192.000
,22,[FW],[FW],[FW]
,23,route-server.cerf.net(12.129.193.235),192.000,[NR],188.000
164.128.251.50.
,203.202.125.6
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,0.000,4.000
,3,i64beb-000-gig0-2x1.bb.ip-plus.net(138.187.129.137),0.000,0.000,4.000
,4,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,4.000,4.000
,5,i00nye-005-pos9-0.bb.ip-plus.net(138.187.159.22),92.000,92.000,92.000
,6,i00pao-005-pos3-0.bb.ip-plus.net(138.187.159.58),160.000,160.000,164.000
,7,g5-0-0.plapx-dr1.ix.singtel.com(198.32.176.50),160.000,164.000,160.000
,8,POS4-0-0.access1.ix.singtel.com(203.208.182.214),160.000,160.000,160.000
,9,203.208.148.90,320.000,324.000,320.000
,10,[FW],[FW],[FW]
,11,203.202.125.6,320.000,320.000,[NR],
,216.113.10.50
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,4.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,0.000,0.000
,3,i64beb-000-gig0-2x1.bb.ip-plus.net(138.187.129.137),4.000,0.000,0.000
,4,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,4.000,0.000
,5,i00nye-005-pos9-0.bb.ip-plus.net(138.187.159.22),284.000,200.000,400.000
,6,paix-ny.ia-unyc-bb05.vtl.net(198.32.118.79),388.000,92.000,92.000
,7,216.113.122.105,100.000,100.000,104.000
,8,ia-piex-gw06-vl10.vtl.net(207.253.253.138),104.000,100.000,104.000
,9,[FW],[FW],[FW]
,route-views.ab.bb.telus.com(154.11.98.18)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,4.000,0.000
,3,i68geb-005-gig2-1.bb.ip-plus.net(138.187.130.180),4.000,4.000,4.000
,4,i00eqx-005-pos6-0.bb.ip-plus.net(138.187.159.46),96.000,96.000,96.000
,5,154.11.3.230,96.000,92.000,96.000
,6,CLGRAB21GR01.bb.telus.com(154.11.10.217),164.000,164.000,160.000
,7,route-views.ab.bb.telus.com(154.11.98.18),160.000,[NR],160.000
,route-server.east.bb.allstream.net(216.191.14.250)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,4.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,0.000,0.000
,3,i68geb-005-gig2-1.bb.ip-plus.net(138.187.130.180),4.000,4.000,4.000
,4,i00eqx-005-pos6-0.bb.ip-plus.net(138.187.159.46),96.000,112.000,96.000
,5,ge7-2.gwy1-nyc.allstream.net(206.223.115.3),96.000,96.000,96.000
,6,pos9-0-1.core1-mtl.bb.allstream.net(199.212.160.125),104.000,104.000,104.000
,7,[FW],[FW],[FW]
,8,199.212.161.194,116.000,116.000,116.000
,9,[FW],[FW],[FW]
,216.18.63.214
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,4.000,0.000
,3,i68geb-005-gig2-1.bb.ip-plus.net(138.187.130.180),4.000,4.000,4.000
,4,i00eqx-005-pos6-0.bb.ip-plus.net(138.187.159.46),96.000,96.000,96.000
,5,206.223.115.113,96.000,96.000,96.000
,6,POS13-0.PEERA-NYCMNY.IP.GROUPTELECOM.NET(66.59.191.221),96.000,96.000,100.000
,7,POS9-0.WANB-MTRLPQ.IP.GROUPTELECOM.NET(66.59.191.209),104.000,104.000,232.000
,8,POS4-0.WANB-TOROONXN.IP.GROUPTELECOM.NET(66.59.191.230),200.000,208.000,316.000
,9,GE9-1.WANB-TOROON.IP.GROUPTELECOM.NET(66.59.191.34),120.000,120.000,124.000
,10,[FW],[FW],[FW]
,route-server.as6667.net(213.192.191.82)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,0.000,0.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,0.000,0.000
,4,i00sto-005-gig0-3.bb.ip-plus.net(138.187.130.191),32.000,32.000,48.000
,5,netnod-ix-ge-a-sth.eunetip.net(194.68.123.136),32.000,44.000,32.000
,6,as1-0.bbr1.hel2.fi.eunetip.net(213.192.191.133),48.000,64.000,40.000
,7,route-server.as6667.net(213.192.191.82),40.000,40.000,40.000
,route-server.ip4.tinet.net(213.200.64.94)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,4.000,0.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,0.000,0.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,0.000,4.000
,4,i79zhh-015-ten1-2.bb.ip-plus.net(138.187.129.100),4.000,4.000,4.000
,5,i79tix-015-ten1-1.bb.ip-plus.net(138.187.129.74),4.000,0.000,4.000
,6,213.200.70.37,52.000,68.000,4.000
,7,xe-1-1-0.fra23.ip4.tinet.net(89.149.184.10),12.000,12.000,8.000
,8,route-server.ip4.tinet.net(213.200.64.94),12.000,[NR],8.000
,f0-1.route-server.playnet.it(62.48.45.129)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,0.000,0.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,4.000,4.000
,4,fastweb-corelli-xxx1-0.ce.ip-plus.net(164.128.33.162),8.000,8.000,8.000
,5,93-63-100-13.ip27.fastwebnet.it(93.63.100.13),8.000,8.000,93-63-100-41.ip27.fastwebnet.it(93.63.100.41),8.000
,6,89.97.200.245,16.000,16.000,16.000
,7,89.97.200.91,24.000,20.000,20.000
,8,193.42.140.4,24.000,32.000,24.000
,9,vl21.core2.net.playnet.it(62.48.45.122),20.000,20.000,24.000
,10,f0-1.route-server.playnet.it(62.48.45.129),24.000,[NR],20.000
,rs.ipv4ilink.net(86.55.0.50)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,4.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,0.000,4.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,4.000,4.000
,4,i79zhh-015-ten1-2.bb.ip-plus.net(138.187.129.100),20.000,4.000,4.000
,5,i79tix-015-ten1-1.bb.ip-plus.net(138.187.129.74),4.000,4.000,4.000
,6,zch-b1-link.telia.net(213.248.90.237),4.000,4.000,4.000
,7,ffm-bb2-link.telia.net(80.91.249.115),12.000,12.000,12.000
,8,ffm-b10-link.telia.net(80.91.247.79),12.000,ffm-b10-link.telia.net(80.91.251.124),16.000,ffm-b10-link.telia.net(80.91.247.79),12.000
,9,te-9-3-0.edge4.Frankfurt1.level3.net(4.68.111.101),12.000,xe-4-2-0.edge4.Frankfurt1.level3.net(4.68.63.121),16.000,12.000
,10,ae-1-69.edge6.Frankfurt1.Level3.net(4.68.23.14),12.000,ae-2-79.edge6.Frankfurt1.Level3.net(4.68.23.78),12.000,ae-1-69.edge6.Frankfurt1.Level3.net(4.68.23.14),12.000
,11,wFrnk-ten83-level3.de.ipv4ilink.net(193.19.195.50),184.000,176.000,216.000
,12,wNx-ten84-v17-wFrnk.b.ipv4ilink.net(193.19.195.33),44.000,108.000,44.000
,13,iNx-ten149-v700-wNx.b.ipv4ilink.net(193.19.194.134),44.000,44.000,48.000
,14,bbNx-ten16-v20-iNx.b.ipv4ilink.net(193.19.194.210),44.000,44.000,44.000
,15,bbUnr-ten22-v41-bbNx.b.ipv4ilink.net(193.19.195.9),44.000,44.000,44.000
,16,aUnr-po12-v27-bbUnr.b.ipv4ilink.net(193.19.194.62),44.000,44.000,44.000
,17,rs.ipv4ilink.net(86.55.0.50),48.000,48.000,48.000
,tpr-route-server.saix.net(196.25.9.46)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,4.000,0.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,4.000,4.000
,4,i79zhh-015-ten1-2.bb.ip-plus.net(138.187.129.100),4.000,4.000,4.000
,5,i79tix-015-ten1-1.bb.ip-plus.net(138.187.129.74),4.000,4.000,4.000
,6,213.200.70.37,0.000,4.000,0.000
,7,xe-7-3-0.lon20.ip4.tinet.net(89.149.187.218),204.000,200.000,xe-9-1-0.lon20.ip4.tinet.net(89.149.185.193),200.000
,8,telkom-gw.ip4.tinet.net(77.67.64.246),36.000,20.000,20.000
,9,tpr-ip-esr-1-ge-6-0-0.telkom-ipnet.co.za(196.43.10.86),208.000,204.000,204.000
,10,tpr-route-server.saix.net(196.25.9.46),208.000,[NR],208.000
,lo1.route-server.as5413.net(212.241.174.1)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),4.000,0.000,0.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),4.000,0.000,0.000
,3,i68geb-005-gig2-1.bb.ip-plus.net(138.187.130.180),4.000,4.000,4.000
,4,i68ixe-005-ten2-1.bb.ip-plus.net(138.187.130.25),4.000,4.000,4.000
,5,i00lon-015-ten2-1.bb.ip-plus.net(138.187.129.110),20.000,24.000,20.000
,6,te1-3.cr05.tn5.bb.gxn.net(195.66.224.29),28.000,24.000,20.000
,7,gi1-1-6.ar01.hx2.bb.gxn.net(62.72.142.142),20.000,24.000,20.000
,8,[FW],[FW],[FW]
,route-server.ord1.nlayer.net(69.31.111.255)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,0.000,0.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,0.000,4.000
,4,i00nye-005-pos9-0.bb.ip-plus.net(138.187.159.22),92.000,92.000,92.000
,5,paix.xe-5-3-0.cr1.nyc2.us.nlayer.net(198.32.118.91),92.000,92.000,92.000
,6,xe-3-2-0.cr2.ord1.us.nlayer.net(69.22.142.85),116.000,116.000,112.000
,7,po2-30g.ar1.ord1.us.nlayer.net(69.31.111.138),116.000,112.000,116.000
,8,route-server.ord1.nlayer.net(69.31.111.255),112.000,112.000,116.000
,route-server.twtelecom.net(66.162.47.58)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),4.000,0.000,0.000
,2,i64beb-000-pos1-0.bb.ip-plus.net(138.187.157.33),0.000,0.000,0.000
,3,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),0.000,4.000,0.000
,4,i00nye-005-pos9-0.bb.ip-plus.net(138.187.159.22),92.000,92.000,92.000
,5,NYCL-PEER-03.twtelecom.net(198.32.118.36),92.000,92.000,92.000
,6,hagg-03-ge-1-0-0.dnvr.twtelecom.net(66.192.245.116),144.000,140.000,144.000
,7,route-server.twtelecom.net(66.162.47.58),144.000,[NR],244.000
,route-server.host.net(64.135.5.58)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,4.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,0.000,0.000
,3,i68geb-005-gig2-1.bb.ip-plus.net(138.187.130.180),4.000,4.000,4.000
,4,i00eqx-005-pos6-0.bb.ip-plus.net(138.187.159.46),96.000,96.000,96.000
,5,eqx.20ge.iad.wvfiber.net(206.223.115.47),96.000,92.000,92.000
,6,mia-ten3-2-ash-ten7-5.wvfiber.net(66.216.1.121),120.000,120.000,124.000
,7,host-wvfiber-miami.wvfiber.net(66.216.1.126),432.000,120.000,124.000
,8,te2-2.cr01.swd.mia.host.net(64.135.0.42),144.000,124.000,124.000
,9,te3-1.cr01.903.bct.host.net(64.135.0.5),124.000,124.000,124.000
,10,route-server.host.net(64.135.5.58),124.000,[NR],124.000
,priority.demarc.switchnap.com(66.209.87.106)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),4.000,0.000,0.000
,3,i68geb-005-gig2-1.bb.ip-plus.net(138.187.130.180),4.000,4.000,4.000
,4,i00eqx-005-pos6-0.bb.ip-plus.net(138.187.159.46),92.000,92.000,92.000
,5,eqx.20ge.iad.wvfiber.net(206.223.115.47),96.000,92.000,100.000
,6,atl-ten3-1-ash-ten3-1.wvfiber.net(66.216.1.157),108.000,108.000,112.000
,7,nsh-ten4-1-atl-ten3-2.wvfiber.net(64.127.130.58),116.000,116.000,120.000
,8,dal-ten2-1-nsh-ten1-4.wvfiber.net(64.127.130.50),132.000,128.000,132.000
,9,phx-ten1-1-dal-ten2-4.wvfiber.net(64.127.128.238),156.000,156.000,152.000
,10,la-ten3-3-phx-ten2-1.wvfiber.net(64.127.128.145),164.000,336.000,204.000
,11,veg-ten1-3-la-ten1-3.wvfiber.net(66.186.192.22),200.000,316.000,180.000
,12,cust-lv-ten1-4.wvfiber.net(66.186.192.46),172.000,168.000,188.000
,13,te4-1.las-esw09.switchnap.com(66.209.64.194),172.000,172.000,168.000
,14,priority.demarc.switchnap.com(66.209.87.106),172.000,[NR],248.000
,route-server.cerf.net(12.129.193.235)
,1,i64beb-iv6-gig1-0.bb.ip-plus.net(164.128.251.1),0.000,0.000,0.000
,2,i64beb-010-fas3-0.bb.ip-plus.net(138.187.157.5),0.000,0.000,0.000
,3,i64beb-000-gig0-2x1.bb.ip-plus.net(138.187.129.137),0.000,0.000,4.000
,4,i79zhh-005-gig4-1-3.bb.ip-plus.net(138.187.130.160),4.000,4.000,4.000
,5,i00nye-005-pos9-0.bb.ip-plus.net(138.187.159.22),132.000,92.000,96.000
,6,nyk-b5-link.telia.net(213.248.96.101),92.000,92.000,92.000
,7,192.205.34.53,96.000,92.000,92.000
,8,cr1.n54ny.ip.att.net(12.122.131.22),168.000,164.000,168.000
,9,cr2.cgcil.ip.att.net(12.122.1.2),164.000,168.000,164.000
,10,cr1.cgcil.ip.att.net(12.122.2.53),164.000,164.000,200.000
,11,cr2.dvmco.ip.att.net(12.122.31.85),164.000,180.000,168.000
,12,cr1.slkut.ip.att.net(12.122.30.25),164.000,164.000,164.000
,13,cr2.la2ca.ip.att.net(12.122.30.30),168.000,168.000,164.000
,14,cr84.la2ca.ip.att.net(12.123.30.249),168.000,164.000,168.000
,15,gar5.la2ca.ip.att.net(12.122.129.25),180.000,180.000,192.000
,16,12.122.255.74,164.000,168.000,164.000
,17,mdf001c7613r0004-gig-12-1.lax1.attens.net(12.129.193.246),168.000,mdf001c7613r0003-gig-10-1.lax1.attens.net(12.129.193.242),164.000,mdf001c7613r0004-gig-12-1.lax1.attens.net(12.129.193.246),168.000
,18,route-server.cerf.net(12.129.193.235),164.000,[NR],164.000
212.241.174.1.
,203.202.125.6
,1,gi2-44.ar01.hx2.bb.gxn.net(212.241.174.5),0.000,0.000,4.000
,2,gi2-1-6.cr01.hx2.bb.gxn.net(62.72.142.129),0.000,0.000,0.000
,3,ldn-b2-link2.telia.net(213.248.100.93),4.000,0.000,0.000
,4,ldn-bb2-link.telia.net(80.91.250.229),20.000,0.000,0.000
,5,ldn-b3-link.telia.net(80.91.249.176),0.000,0.000,0.000
,6,xe-5-2-0-0.lon20.ip4.tinet.net(213.200.78.237),0.000,0.000,0.000
,7,xe-5-1-0.sjc10.ip4.tinet.net(89.149.185.161),140.000,144.000,144.000
,8,singtel-gw.ip4.tinet.net(77.67.79.6),144.000,144.000,144.000
,9,203.208.148.90,300.000,304.000,304.000
,10,[FW],[FW],[FW]
,11,203.202.125.6,300.000,[NR],300.000
,216.113.10.50
,1,gi2-44.ar01.hx2.bb.gxn.net(212.241.174.5),0.000,0.000,0.000
,2,gi2-1-6.cr01.hx2.bb.gxn.net(62.72.142.129),4.000,0.000,0.000
,3,ldn-b2-link2.telia.net(213.248.100.93),0.000,0.000,0.000
,4,ldn-bb1-link.telia.net(80.91.250.225),0.000,4.000,0.000
,5,ldn-b1-link.telia.net(80.91.248.89),0.000,0.000,0.000
,6,savvis-ic-129391-ldn-b1.c.telia.net(213.248.91.162),0.000,0.000,0.000
,7,204.70.203.121,4.000,4.000,4.000
,8,cr2-tengig-0-7-2-0.londonuk1.savvis.net(204.70.195.133),4.000,0.000,0.000
,9,cr1-pos-0-3-2-0.chicago.savvis.net(204.70.192.101),96.000,96.000,92.000
,10,[NR],216.113.122.77,112.000,[NR],
,11,ia-piex-gw06-vl10.vtl.net(207.253.253.138),112.000,112.000,112.000
,12,[FW],[FW],[FW]
,route-views.ab.bb.telus.com(154.11.98.18)
,1,gi2-44.ar01.hx2.bb.gxn.net(212.241.174.5),4.000,0.000,0.000
,2,gi2-1-6.cr01.hx2.bb.gxn.net(62.72.142.129),0.000,0.000,4.000
,3,ldn-b2-link2.telia.net(213.248.100.93),0.000,0.000,0.000
,4,ldn-bb1-link.telia.net(80.91.250.225),0.000,0.000,4.000
,5,nyk-bb1-link.telia.net(80.91.249.249),108.000,160.000,112.000
,6,nyk-b1-link.telia.net(213.248.82.14),112.000,112.000,108.000
,7,telus-ic-123017-nyk-b1.c.telia.net(213.248.77.50),112.000,112.000,108.000
,8,CLGRAB21GR01.bb.telus.com(154.11.10.217),132.000,128.000,132.000
,9,route-views.ab.bb.telus.com(154.11.98.18),128.000,[NR],128.000
,route-server.east.bb.allstream.net(216.191.14.250)
,1,gi2-44.ar01.hx2.bb.gxn.net(212.241.174.5),0.000,0.000,4.000
,2,te1-4.cr01.nik.bb.gxn.net(62.72.137.250),8.000,8.000,8.000
,3,gwy1-nyc.bb.allstream.net(195.69.145.122),128.000,120.000,116.000
,4,[FW],[FW],[FW]
,216.18.63.214
,1,gi2-44.ar01.hx2.bb.gxn.net(212.241.174.5),0.000,0.000,0.000
,2,gi2-1-6.cr01.hx2.bb.gxn.net(62.72.142.129),4.000,0.000,0.000
,3,ldn-b2-link2.telia.net(213.248.100.93),0.000,0.000,0.000
,4,ldn-bb1-link.telia.net(80.91.250.225),0.000,0.000,0.000
,5,ldn-b1-link.telia.net(80.91.248.89),0.000,0.000,0.000
,6,savvis-ic-134093-ldn-b1.c.telia.net(213.248.96.82),4.000,4.000,0.000
